Data,Último,Abertura,Máxima,Mínima,Vol.,Var%
1982-01-07,0.0,0.0,0.0,0.0,116090000.0,0.0
1982-01-08,0.0,0.0,0.0,0.0,329760000.0,0.0
1982-01-11,0.0,0.0,0.0,0.0,127520000.0,0.0
1982-01-12,0.0,0.0,0.0,0.0,122620000.0,0.0
1982-01-13,0.0,0.0,0.0,0.0,106190000.0,0.0
1982-01-14,0.0,0.0,0.0,0.0,145650000.0,0.0
1982-01-15,0.0,0.0,0.0,0.0,89310000.0,0.0
1982-01-18,0.0,0.0,0.0,0.0,95950000.0,0.0
1982-01-19,0.0,0.0,0.0,0.0,102630000.0,0.0
1982-01-20,0.0,0.0,0.0,0.0,100430000.0,0.0
1982-01-21,0.0,0.0,0.0,0.0,123810000.0,0.0
1982-01-22,0.0,0.0,0.0,0.0,96240000.0,0.0
1982-01-26,0.0,0.0,0.0,0.0,95460000.0,0.0
1982-01-27,0.0,0.0,0.0,0.0,95880000.0,0.0
1982-01-28,0.0,0.0,0.0,0.0,87840000.0,0.0
1982-01-29,0.0,0.0,0.0,0.0,98720000.0,0.0
1982-02-01,0.0,0.0,0.0,0.0,110850000.0,0.0
1982-02-02,0.0,0.0,0.0,0.0,123520000.0,0.0
1982-02-03,0.0,0.0,0.0,0.0,164050000.0,0.0
1982-02-04,0.0,0.0,0.0,0.0,164580000.0,0.0
1982-02-05,0.0,0.0,0.0,0.0,157740000.0,0.0
1982-02-08,0.0,0.0,0.0,0.0,125940000.0,0.0
1982-02-09,0.0,0.0,0.0,0.0,137180000.0,0.0
1982-02-10,0.0,0.0,0.0,0.0,171870000.0,0.0
1982-02-11,0.0,0.0,0.0,0.0,178970000.0,0.0
1982-02-12,0.0,0.0,0.0,0.0,241500000.0,0.0
1982-02-15,0.0,0.0,0.0,0.0,169760000.0,0.0
1982-02-16,0.0,0.0,0.0,0.0,148780000.0,0.0
1982-02-17,0.0,0.0,0.0,0.0,167650000.0,0.0
1982-02-18,0.0,0.0,0.0,0.0,147640000.0,0.0
1982-02-19,0.0,0.0,0.0,0.0,85350000.0,0.0
1982-02-25,0.0,0.0,0.0,0.0,68200000.0,0.0
1982-02-26,0.0,0.0,0.0,0.0,117990000.0,0.0
1982-03-01,0.0,0.0,0.0,0.0,105460000.0,0.0
1982-03-02,0.0,0.0,0.0,0.0,157220000.0,0.0
1982-03-03,0.0,0.0,0.0,0.0,205950000.0,0.0
1982-03-04,0.0,0.0,0.0,0.0,213440000.0,0.0
1982-03-05,0.0,0.0,0.0,0.0,178470000.0,0.0
1982-03-08,0.0,0.0,0.0,0.0,139840000.0,0.0
1982-03-09,0.0,0.0,0.0,0.0,181820000.0,0.0
1982-03-10,0.0,0.0,0.0,0.0,185610000.0,0.0
1982-03-11,0.0,0.0,0.0,0.0,197470000.0,0.0
1982-03-12,0.0,0.0,0.0,0.0,261440000.0,0.0
1982-03-15,0.0,0.0,0.0,0.0,127140000.0,0.0
1982-03-16,0.0,0.0,0.0,0.0,195250000.0,0.0
1982-03-17,0.0,0.0,0.0,0.0,203520000.0,0.0
1982-03-18,0.0,0.0,0.0,0.0,175280000.0,0.0
1982-03-19,0.0,0.0,0.0,0.0,130160000.0,0.0
1982-03-22,0.0,0.0,0.0,0.0,146110000.0,0.0
1982-03-23,0.0,0.0,0.0,0.0,126610000.0,0.0
1982-03-24,0.0,0.0,0.0,0.0,116380000.0,0.0
1982-03-25,0.0,0.0,0.0,0.0,90200000.0,0.0
1982-03-26,0.0,0.0,0.0,0.0,132380000.0,0.0
1982-03-29,0.0,0.0,0.0,0.0,96140000.0,0.0
1982-03-30,0.0,0.0,0.0,0.0,142820000.0,0.0
1982-03-31,0.0,0.0,0.0,0.0,151900000.0,0.0
1982-04-01,0.0,0.0,0.0,0.0,114580000.0,0.0
1982-04-02,0.0,0.0,0.0,0.0,106930000.0,0.0
1982-04-05,0.0,0.0,0.0,0.0,97230000.0,0.0
1982-04-06,0.0,0.0,0.0,0.0,122320000.0,0.0
1982-04-07,0.0,0.0,0.0,0.0,104090000.0,0.0
1982-04-12,0.0,0.0,0.0,0.0,104460000.0,0.0
1982-04-13,0.0,0.0,0.0,0.0,148590000.0,0.0
1982-04-14,0.0,0.0,0.0,0.0,164030000.0,0.0
1982-04-15,0.0,0.0,0.0,0.0,152440000.0,0.0
1982-04-16,0.0,0.0,0.0,0.0,105140000.0,0.0
1982-04-19,0.0,0.0,0.0,0.0,93760000.0,0.0
1982-04-20,0.0,0.0,0.0,0.0,100370000.0,0.0
1982-04-22,0.0,0.0,0.0,0.0,83720000.0,0.0
1982-04-23,0.0,0.0,0.0,0.0,80550000.0,0.0
1982-04-26,0.0,0.0,0.0,0.0,112660000.0,0.0
1982-04-27,0.0,0.0,0.0,0.0,159850000.0,0.0
1982-04-28,0.0,0.0,0.0,0.0,127220000.0,0.0
1982-04-29,0.0,0.0,0.0,0.0,115760000.0,0.0
1982-04-30,0.0,0.0,0.0,0.0,73130000.0,0.0
1982-05-03,0.0,0.0,0.0,0.0,76970000.0,0.0
1982-05-04,0.0,0.0,0.0,0.0,145270000.0,0.0
1982-05-05,0.0,0.0,0.0,0.0,141000000.0,0.0
1982-05-06,0.0,0.0,0.0,0.0,166280000.0,0.0
1982-05-07,0.0,0.0,0.0,0.0,290490000.0,0.0
1982-05-10,0.0,0.0,0.0,0.0,157420000.0,0.0
1982-05-11,0.0,0.0,0.0,0.0,183720000.0,0.0
1982-05-12,0.0,0.0,0.0,0.0,198820000.0,0.0
1982-05-13,0.0,0.0,0.0,0.0,207240000.0,0.0
1982-05-14,0.0,0.0,0.0,0.0,221590000.0,0.0
1982-05-17,0.0,0.0,0.0,0.0,133889999.99999999,0.0
1982-05-18,0.0,0.0,0.0,0.0,150630000.0,0.0
1982-05-19,0.0,0.0,0.0,0.0,280570000.0,0.0
1982-05-20,0.0,0.0,0.0,0.0,167090000.0,0.0
1982-05-21,0.0,0.0,0.0,0.0,184430000.0,0.0
1982-05-24,0.0,0.0,0.0,0.0,151580000.0,0.0
1982-05-25,0.0,0.0,0.0,0.0,152160000.0,0.0
1982-05-26,0.0,0.0,0.0,0.0,146860000.0,0.0
1982-05-27,0.0,0.0,0.0,0.0,189730000.0,0.0
1982-05-28,0.0,0.0,0.0,0.0,187960000.0,0.0
1982-05-31,0.0,0.0,0.0,0.0,143090000.0,0.0
1982-06-01,0.0,0.0,0.0,0.0,190760000.0,0.0
1982-06-02,0.0,0.0,0.0,0.0,179790000.0,0.0
1982-06-03,0.0,0.0,0.0,0.0,215520000.0,0.0
1982-06-04,0.0,0.0,0.0,0.0,170330000.0,0.0
1982-06-07,0.0,0.0,0.0,0.0,196320000.0,0.0
1982-06-08,0.0,0.0,0.0,0.0,254870000.0,0.0
1982-06-09,0.0,0.0,0.0,0.0,178180000.0,0.0
1982-06-11,0.0,0.0,0.0,0.0,174020000.0,0.0
1982-06-14,0.0,0.0,0.0,0.0,139860000.0,0.0
1982-06-15,0.0,0.0,0.0,0.0,141130000.0,0.0
1982-06-16,0.0,0.0,0.0,0.0,319460000.0,0.0
1982-06-17,0.0,0.0,0.0,0.0,166880000.0,0.0
1982-06-18,0.0,0.0,0.0,0.0,172610000.0,0.0
1982-06-21,0.0,0.0,0.0,0.0,141890000.0,0.0
1982-06-22,0.0,0.0,0.0,0.0,147370000.0,0.0
1982-06-23,0.0,0.0,0.0,0.0,133030000.0,0.0
1982-06-24,0.0,0.0,0.0,0.0,125250000.0,0.0
1982-06-25,0.0,0.0,0.0,0.0,192390000.0,0.0
1982-06-28,0.0,0.0,0.0,0.0,107170000.0,0.0
1982-06-29,0.0,0.0,0.0,0.0,151200000.0,0.0
1982-06-30,0.0,0.0,0.0,0.0,155470000.0,0.0
1982-07-01,0.0,0.0,0.0,0.0,173820000.0,0.0
1982-07-02,0.0,0.0,0.0,0.0,47870000.0,0.0
1982-07-05,0.0,0.0,0.0,0.0,42280000.0,0.0
1982-07-06,0.0,0.0,0.0,0.0,81360000.0,0.0
1982-07-07,0.0,0.0,0.0,0.0,157160000.0,0.0
1982-07-08,0.0,0.0,0.0,0.0,131020000.00000001,0.0
1982-07-09,0.0,0.0,0.0,0.0,165780000.0,0.0
1982-07-12,0.0,0.0,0.0,0.0,77770000.0,0.0
1982-07-13,0.0,0.0,0.0,0.0,208720000.0,0.0
1982-07-14,0.0,0.0,0.0,0.0,166460000.0,0.0
1982-07-15,0.0,0.0,0.0,0.0,94960000.0,0.0
1982-07-16,0.0,0.0,0.0,0.0,121040000.0,0.0
1982-07-19,0.0,0.0,0.0,0.0,116850000.0,0.0
1982-07-20,0.0,0.0,0.0,0.0,143910000.0,0.0
1982-07-21,0.0,0.0,0.0,0.0,142430000.0,0.0
1982-07-22,0.0,0.0,0.0,0.0,99400000.0,0.0
1982-07-23,0.0,0.0,0.0,0.0,111480000.0,0.0
1982-07-26,0.0,0.0,0.0,0.0,156640000.0,0.0
1982-07-27,0.0,0.0,0.0,0.0,107000000.0,0.0
1982-07-28,0.0,0.0,0.0,0.0,187980000.0,0.0
1982-07-29,0.0,0.0,0.0,0.0,124820000.0,0.0
1982-07-30,0.0,0.0,0.0,0.0,88430000.0,0.0
1982-08-02,0.0,0.0,0.0,0.0,80190000.0,0.0
1982-08-03,0.0,0.0,0.0,0.0,110800000.0,0.0
1982-08-04,0.0,0.0,0.0,0.0,166510000.0,0.0
1982-08-05,0.0,0.0,0.0,0.0,154760000.0,0.0
1982-08-06,0.0,0.0,0.0,0.0,175000000.0,0.0
1982-08-09,0.0,0.0,0.0,0.0,134570000.0,0.0
1982-08-10,0.0,0.0,0.0,0.0,122380000.0,0.0
1982-08-11,0.0,0.0,0.0,0.0,356780000.0,0.0
1982-08-12,0.0,0.0,0.0,0.0,100200000.0,0.0
1982-08-13,0.0,0.0,0.0,0.0,307930000.0,0.0
1982-08-16,0.0,0.0,0.0,0.0,118450000.0,0.0
1982-08-17,0.0,0.0,0.0,0.0,246450000.0,0.0
1982-08-18,0.0,0.0,0.0,0.0,397520000.0,0.0
1982-08-19,0.0,0.0,0.0,0.0,202430000.0,0.0
1982-08-20,0.0,0.0,0.0,0.0,318140000.0,0.0
1982-08-23,0.0,0.0,0.0,0.0,123220000.0,0.0
1982-08-24,0.0,0.0,0.0,0.0,159260000.0,0.0
1982-08-25,0.0,0.0,0.0,0.0,203390000.0,0.0
1982-08-26,0.0,0.0,0.0,0.0,160000000.0,0.0
1982-08-27,0.0,0.0,0.0,0.0,160220000.0,0.0
1982-08-30,0.0,0.0,0.0,0.0,181020000.0,0.0
1982-08-31,0.0,0.0,0.0,0.0,129669999.99999999,0.0
1982-09-01,0.0,0.0,0.0,0.0,143070000.0,0.0
1982-09-02,0.0,0.0,0.0,0.0,123950000.0,0.0
1982-09-03,0.0,0.0,0.0,0.0,141310000.0,0.0
1982-09-06,0.0,0.0,0.0,0.0,57640000.0,0.0
1982-09-08,0.0,0.0,0.0,0.0,107720000.0,0.0
1982-09-09,0.0,0.0,0.0,0.0,132210000.00000001,0.0
1982-09-10,0.0,0.0,0.0,0.0,129810000.0,0.0
1982-09-13,0.0,0.0,0.0,0.0,106440000.0,0.0
1982-09-14,0.0,0.0,0.0,0.0,102970000.0,0.0
1982-09-15,0.0,0.0,0.0,0.0,165850000.0,0.0
1982-09-16,0.0,0.0,0.0,0.0,138080000.0,0.0
1982-09-17,0.0,0.0,0.0,0.0,118280000.0,0.0
1982-09-20,0.0,0.0,0.0,0.0,100180000.0,0.0
1982-09-21,0.0,0.0,0.0,0.0,191730000.0,0.0
1982-09-22,0.0,0.0,0.0,0.0,181260000.0,0.0
1982-09-23,0.0,0.0,0.0,0.0,181080000.0,0.0
1982-09-24,0.0,0.0,0.0,0.0,292230000.0,0.0
1982-09-27,0.0,0.0,0.0,0.0,191980000.0,0.0
1982-09-28,0.0,0.0,0.0,0.0,210750000.0,0.0
1982-09-29,0.0,0.0,0.0,0.0,202690000.0,0.0
1982-09-30,0.0,0.0,0.0,0.0,177660000.0,0.0
1982-10-01,0.0,0.0,0.0,0.0,148680000.0,0.0
1982-10-04,0.0,0.0,0.0,0.0,110310000.0,0.0
1982-10-05,0.0,0.0,0.0,0.0,130190000.0,0.0
1982-10-06,0.0,0.0,0.0,0.0,133820000.0,0.0
1982-10-07,0.0,0.0,0.0,0.0,178230000.0,0.0
1982-10-08,0.0,0.0,0.0,0.0,148240000.0,0.0
1982-10-11,0.0,0.0,0.0,0.0,89070000.0,0.0
1982-10-13,0.0,0.0,0.0,0.0,127840000.0,0.0
1982-10-14,0.0,0.0,0.0,0.0,190350000.0,0.0
1982-10-15,0.0,0.0,0.0,0.0,100070000.0,0.0
1982-10-18,0.0,0.0,0.0,0.0,118180000.0,0.0
1982-10-19,0.0,0.0,0.0,0.0,111050000.0,0.0
1982-10-20,0.0,0.0,0.0,0.0,159020000.0,0.0
1982-10-21,0.0,0.0,0.0,0.0,150080000.0,0.0
1982-10-22,0.0,0.0,0.0,0.0,206090000.0,0.0
1982-10-25,0.0,0.0,0.0,0.0,92760000.0,0.0
1982-10-26,0.0,0.0,0.0,0.0,221360000.0,0.0
1982-10-27,0.0,0.0,0.0,0.0,109840000.0,0.0
1982-10-28,0.0,0.0,0.0,0.0,140080000.0,0.0
1982-10-29,0.0,0.0,0.0,0.0,166240000.0,0.0
1982-11-01,0.0,0.0,0.0,0.0,77840000.0,0.0
1982-11-03,0.0,0.0,0.0,0.0,149990000.0,0.0
1982-11-04,0.0,0.0,0.0,0.0,159820000.0,0.0
1982-11-05,0.0,0.0,0.0,0.0,171710000.0,0.0
1982-11-08,0.0,0.0,0.0,0.0,116660000.0,0.0
1982-11-09,0.0,0.0,0.0,0.0,165100000.0,0.0
1982-11-10,0.0,0.0,0.0,0.0,172210000.0,0.0
1982-11-11,0.0,0.0,0.0,0.0,183760000.0,0.0
1982-11-12,0.0,0.0,0.0,0.0,116920000.0,0.0
1982-11-16,0.0,0.0,0.0,0.0,99480000.0,0.0
1982-11-17,0.0,0.0,0.0,0.0,103480000.0,0.0
1982-11-18,0.0,0.0,0.0,0.0,171950000.0,0.0
1982-11-19,0.0,0.0,0.0,0.0,133840000.0,0.0
1982-11-22,0.0,0.0,0.0,0.0,109650000.0,0.0
1982-11-23,0.0,0.0,0.0,0.0,127280000.0,0.0
1982-11-24,0.0,0.0,0.0,0.0,130039999.99999999,0.0
1982-11-25,0.0,0.0,0.0,0.0,145420000.0,0.0
1982-11-26,0.0,0.0,0.0,0.0,142420000.0,0.0
1982-11-29,0.0,0.0,0.0,0.0,112740000.0,0.0
1982-11-30,0.0,0.0,0.0,0.0,177280000.0,0.0
1982-12-01,0.0,0.0,0.0,0.0,157500000.0,0.0
1982-12-02,0.0,0.0,0.0,0.0,100670000.0,0.0
1982-12-03,0.0,0.0,0.0,0.0,93540000.0,0.0
1982-12-06,0.0,0.0,0.0,0.0,102230000.0,0.0
1982-12-07,0.0,0.0,0.0,0.0,143790000.0,0.0
1982-12-08,0.0,0.0,0.0,0.0,150090000.0,0.0
1982-12-09,0.0,0.0,0.0,0.0,146610000.0,0.0
1982-12-10,0.0,0.0,0.0,0.0,159980000.0,0.0
1982-12-13,0.0,0.0,0.0,0.0,107700000.0,0.0
1982-12-14,0.0,0.0,0.0,0.0,130979999.99999999,0.0
1982-12-15,0.0,0.0,0.0,0.0,215880000.0,0.0
1982-12-16,0.0,0.0,0.0,0.0,196330000.0,0.0
1982-12-17,0.0,0.0,0.0,0.0,169990000.0,0.0
1982-12-20,0.0,0.0,0.0,0.0,144230000.0,0.0
1982-12-21,0.0,0.0,0.0,0.0,131130000.0,0.0
1982-12-22,0.0,0.0,0.0,0.0,116050000.0,0.0
1982-12-23,0.0,0.0,0.0,0.0,122450000.0,0.0
1982-12-27,0.0,0.0,0.0,0.0,130460000.00000001,0.0
1982-12-28,0.0,0.0,0.0,0.0,190230000.0,0.0
1982-12-29,0.0,0.0,0.0,0.0,351530000.0,0.0
1982-12-30,0.0,0.0,0.0,0.0,212660000.0,0.0
1983-01-03,0.0,0.0,0.0,0.0,90410000.0,0.0
1983-01-04,0.0,0.0,0.0,0.0,134530000.0,0.0
1983-01-05,0.0,0.0,0.0,0.0,136090000.0,0.0
1983-01-06,0.0,0.0,0.0,0.0,146760000.0,0.0
1983-01-07,0.0,0.0,0.0,0.0,191540000.0,0.0
1983-01-10,0.0,0.0,0.0,0.0,161160000.0,0.0
1983-01-11,0.0,0.0,0.0,0.0,263670000.00000003,0.0
1983-01-12,0.0,0.0,0.0,0.0,297640000.0,0.0
1983-01-13,0.0,0.0,0.0,0.0,379230000.0,0.0
1983-01-14,0.0,0.0,0.0,0.0,459640000.0,0.0
1983-01-17,0.0,0.0,0.0,0.0,198950000.0,0.0
1983-01-18,0.0,0.0,0.0,0.0,233700000.0,0.0
1983-01-19,0.0,0.0,0.0,0.0,270470000.0,0.0
1983-01-20,0.0,0.0,0.0,0.0,176780000.0,0.0
1983-01-21,0.0,0.0,0.0,0.0,219580000.0,0.0
1983-01-24,0.0,0.0,0.0,0.0,211370000.0,0.0
1983-01-26,0.0,0.0,0.0,0.0,290800000.0,0.0
1983-01-27,0.0,0.0,0.0,0.0,330050000.0,0.0
1983-01-28,0.0,0.0,0.0,0.0,349760000.0,0.0
1983-01-31,0.0,0.0,0.0,0.0,292970000.0,0.0
1983-02-01,0.0,0.0,0.0,0.0,335420000.0,0.0
1983-02-02,0.0,0.0,0.0,0.0,437260000.0,0.0
1983-02-03,0.0,0.0,0.0,0.0,305590000.0,0.0
1983-02-04,0.0,0.0,0.0,0.0,290190000.0,0.0
1983-02-07,0.0,0.0,0.0,0.0,227310000.0,0.0
1983-02-08,0.0,0.0,0.0,0.0,324590000.0,0.0
1983-02-09,0.0,0.0,0.0,0.0,363520000.0,0.0
1983-02-10,0.0,0.0,0.0,0.0,336840000.0,0.0
1983-02-11,0.0,0.0,0.0,0.0,313140000.0,0.0
1983-02-17,0.0,0.0,0.0,0.0,324400000.0,0.0
1983-02-18,0.0,0.0,0.0,0.0,264740000.0,0.0
1983-02-21,0.0,0.0,0.0,0.0,250460000.0,0.0
1983-02-22,0.0,0.0,0.0,0.0,343340000.0,0.0
1983-02-23,0.0,0.0,0.0,0.0,386460000.0,0.0
1983-02-24,0.0,0.0,0.0,0.0,427650000.0,0.0
1983-02-25,0.0,0.0,0.0,0.0,365200000.0,0.0
1983-02-28,0.0,0.0,0.0,0.0,349670000.0,0.0
1983-03-01,0.0,0.0,0.0,0.0,433620000.0,0.0
1983-03-02,0.0,0.0,0.0,0.0,376670000.0,0.0
1983-03-03,0.0,0.0,0.0,0.0,354040000.0,0.0
1983-03-04,0.0,0.0,0.0,0.0,356460000.0,0.0
1983-03-07,0.0,0.0,0.0,0.0,215440000.0,0.0
1983-03-08,0.0,0.0,0.0,0.0,334780000.0,0.0
1983-03-09,0.0,0.0,0.0,0.0,287940000.0,0.0
1983-03-10,0.0,0.0,0.0,0.0,280850000.0,0.0
1983-03-11,0.0,0.0,0.0,0.0,233470000.0,0.0
1983-03-14,0.0,0.0,0.0,0.0,208480000.0,0.0
1983-03-15,0.0,0.0,0.0,0.0,222960000.0,0.0
1983-03-16,0.0,0.0,0.0,0.0,256100000.00000003,0.0
1983-03-17,0.0,0.0,0.0,0.0,201570000.0,0.0
1983-03-18,0.0,0.0,0.0,0.0,184670000.0,0.0
1983-03-21,0.0,0.0,0.0,0.0,152120000.0,0.0
1983-03-22,0.0,0.0,0.0,0.0,207350000.0,0.0
1983-03-23,0.0,0.0,0.0,0.0,248670000.0,0.0
1983-03-24,0.0,0.0,0.0,0.0,236310000.0,0.0
1983-03-25,0.0,0.0,0.0,0.0,227780000.0,0.0
1983-03-28,0.0,0.0,0.0,0.0,235580000.0,0.0
1983-03-29,0.0,0.0,0.0,0.0,222490000.0,0.0
1983-03-30,0.0,0.0,0.0,0.0,226940000.0,0.0
1983-04-04,0.0,0.0,0.0,0.0,196330000.0,0.0
1983-04-05,0.0,0.0,0.0,0.0,267209999.99999997,0.0
1983-04-06,0.0,0.0,0.0,0.0,276680000.0,0.0
1983-04-07,0.0,0.0,0.0,0.0,305010000.0,0.0
1983-04-08,0.0,0.0,0.0,0.0,297180000.0,0.0
1983-04-11,0.0,0.0,0.0,0.0,305150000.0,0.0
1983-04-12,0.0,0.0,0.0,0.0,419120000.0,0.0
1983-04-13,0.0,0.0,0.0,0.0,329180000.0,0.0
1983-04-14,0.0,0.0,0.0,0.0,270140000.0,0.0
1983-04-15,0.0,0.0,0.0,0.0,228250000.0,0.0
1983-04-18,0.0,0.0,0.0,0.0,254780000.0,0.0
1983-04-19,0.0,0.0,0.0,0.0,250830000.0,0.0
1983-04-20,0.0,0.0,0.0,0.0,289240000.0,0.0
1983-04-22,0.0,0.0,0.0,0.0,224760000.0,0.0
1983-04-25,0.0,0.0,0.0,0.0,200220000.0,0.0
1983-04-26,0.0,0.0,0.0,0.0,517049999.99999994,0.0
1983-04-27,0.0,0.0,0.0,0.0,721350000.0,0.0
1983-04-28,0.0,0.0,0.0,0.0,283430000.0,0.0
1983-04-29,0.0,0.0,0.0,0.0,269270000.0,0.0
1983-05-02,0.0,0.0,0.0,0.0,196930000.0,0.0
1983-05-03,0.0,0.0,0.0,0.0,241250000.0,0.0
1983-05-04,0.0,0.0,0.0,0.0,273560000.0,0.0
1983-05-05,0.0,0.0,0.0,0.0,206320000.0,0.0
1983-05-06,0.0,0.0,0.0,0.0,310120000.0,0.0
1983-05-09,0.0,0.0,0.0,0.0,234960000.0,0.0
1983-05-10,0.0,0.0,0.0,0.0,220540000.0,0.0
1983-05-11,0.0,0.0,0.0,0.0,176820000.0,0.0
1983-05-12,0.0,0.0,0.0,0.0,320750000.0,0.0
1983-05-13,0.0,0.0,0.0,0.0,225800000.0,0.0
1983-05-16,0.0,0.0,0.0,0.0,167550000.0,0.0
1983-05-17,0.0,0.0,0.0,0.0,160210000.0,0.0
1983-05-18,0.0,0.0,0.0,0.0,260870000.0,0.0
1983-05-19,0.0,0.0,0.0,0.0,216000000.0,0.0
1983-05-20,0.0,0.0,0.0,0.0,227440000.0,0.0
1983-05-23,0.0,0.0,0.0,0.0,187110000.0,0.0
1983-05-24,0.0,0.0,0.0,0.0,287480000.0,0.0
1983-05-25,0.0,0.0,0.0,0.0,343180000.0,0.0
1983-05-26,0.0,0.0,0.0,0.0,186760000.0,0.0
1983-05-27,0.0,0.0,0.0,0.0,290660000.0,0.0
1983-05-30,0.0,0.0,0.0,0.0,171320000.0,0.0
1983-05-31,0.0,0.0,0.0,0.0,333520000.0,0.0
1983-06-01,0.0,0.0,0.0,0.0,357960000.0,0.0
1983-06-03,0.0,0.0,0.0,0.0,312930000.0,0.0
1983-06-06,0.0,0.0,0.0,0.0,354090000.0,0.0
1983-06-07,0.0,0.0,0.0,0.0,319720000.0,0.0
1983-06-08,0.0,0.0,0.0,0.0,287440000.0,0.0
1983-06-09,0.0,0.0,0.0,0.0,345820000.0,0.0
1983-06-10,0.0,0.0,0.0,0.0,270010000.0,0.0
1983-06-13,0.0,0.0,0.0,0.0,317840000.0,0.0
1983-06-14,0.0,0.0,0.0,0.0,337970000.0,0.0
1983-06-15,0.0,0.0,0.0,0.0,436420000.0,0.0
1983-06-16,0.0,0.0,0.0,0.0,402780000.0,0.0
1983-06-17,0.0,0.0,0.0,0.0,476460000.0,0.0
1983-06-20,0.0,0.0,0.0,0.0,334030000.0,0.0
1983-06-21,0.0,0.0,0.0,0.0,374630000.0,0.0
1983-06-22,0.0,0.0,0.0,0.0,290330000.0,0.0
1983-06-23,0.0,0.0,0.0,0.0,409110000.0,0.0
1983-06-24,0.0,0.0,0.0,0.0,328650000.0,0.0
1983-06-27,0.0,0.0,0.0,0.0,311870000.0,0.0
1983-06-28,0.0,0.0,0.0,0.0,365280000.0,0.0
1983-06-29,0.0,0.0,0.0,0.0,314890000.0,0.0
1983-06-30,0.0,0.0,0.0,0.0,296570000.0,0.0
1983-07-01,0.0,0.0,0.0,0.0,265560000.0,0.0
1983-07-04,0.0,0.0,0.0,0.0,241500000.0,0.0
1983-07-05,0.0,0.0,0.0,0.0,246890000.0,0.0
1983-07-06,0.0,0.0,0.0,0.0,253650000.0,0.0
1983-07-07,0.0,0.0,0.0,0.0,410420000.0,0.0
1983-07-08,0.0,0.0,0.0,0.0,389400000.0,0.0
1983-07-11,0.0,0.0,0.0,0.0,221040000.0,0.0
1983-07-12,0.0,0.0,0.0,0.0,301550000.0,0.0
1983-07-13,0.0,0.0,0.0,0.0,233540000.0,0.0
1983-07-14,0.0,0.0,0.0,0.0,348950000.0,0.0
1983-07-15,0.0,0.0,0.0,0.0,247050000.0,0.0
1983-07-18,0.0,0.0,0.0,0.0,240650000.0,0.0
1983-07-19,0.0,0.0,0.0,0.0,231870000.0,0.0
1983-07-20,0.0,0.0,0.0,0.0,200550000.0,0.0
1983-07-21,0.0,0.0,0.0,0.0,190600000.0,0.0
1983-07-22,0.0,0.0,0.0,0.0,251870000.0,0.0
1983-07-25,0.0,0.0,0.0,0.0,220870000.0,0.0
1983-07-26,0.0,0.0,0.0,0.0,286900000.0,0.0
1983-07-27,0.0,0.0,0.0,0.0,456870000.0,0.0
1983-07-28,0.0,0.0,0.0,0.0,282710000.0,0.0
1983-07-29,0.0,0.0,0.0,0.0,250730000.0,0.0
1983-08-01,0.0,0.0,0.0,0.0,213000000.0,0.0
1983-08-02,0.0,0.0,0.0,0.0,237380000.0,0.0
1983-08-03,0.0,0.0,0.0,0.0,242430000.0,0.0
1983-08-04,0.0,0.0,0.0,0.0,349450000.0,0.0
1983-08-05,0.0,0.0,0.0,0.0,356130000.0,0.0
1983-08-08,0.0,0.0,0.0,0.0,310850000.0,0.0
1983-08-09,0.0,0.0,0.0,0.0,307550000.0,0.0
1983-08-10,0.0,0.0,0.0,0.0,233460000.0,0.0
1983-08-11,0.0,0.0,0.0,0.0,442480000.0,0.0
1983-08-12,0.0,0.0,0.0,0.0,273740000.0,0.0
1983-08-15,0.0,0.0,0.0,0.0,277300000.0,0.0
1983-08-16,0.0,0.0,0.0,0.0,290590000.0,0.0
1983-08-17,0.0,0.0,0.0,0.0,301560000.0,0.0
1983-08-18,0.0,0.0,0.0,0.0,382400000.0,0.0
1983-08-19,0.0,0.0,0.0,0.0,387920000.0,0.0
1983-08-22,0.0,0.0,0.0,0.0,513309999.99999994,0.0
1983-08-23,0.0,0.0,0.0,0.0,356360000.0,0.0
1983-08-24,0.0,0.0,0.0,0.0,603240000.0,0.0
1983-08-25,0.0,0.0,0.0,0.0,570100000.0,0.0
1983-08-26,0.0,0.0,0.0,0.0,490450000.0,0.0
1983-08-29,0.0,0.0,0.0,0.0,705700000.0,0.0
1983-08-30,0.0,0.0,0.0,0.0,517059999.99999994,0.0
1983-08-31,0.0,0.0,0.0,0.0,446020000.0,0.0
1983-09-01,0.0,0.0,0.0,0.0,464400000.0,0.0
1983-09-02,0.0,0.0,0.0,0.0,469600000.0,0.0
1983-09-05,0.0,0.0,0.0,0.0,575280000.0,0.0
1983-09-06,0.0,0.0,0.0,0.0,521159999.99999994,0.0
1983-09-08,0.0,0.0,0.0,0.0,706980000.0,0.0
1983-09-09,0.0,0.0,0.0,0.0,566500000.0,0.0
1983-09-12,0.0,0.0,0.0,0.0,707170000.0,0.0
1983-09-13,0.0,0.0,0.0,0.0,569160000.0,0.0
1983-09-14,0.0,0.0,0.0,0.0,448940000.0,0.0
1983-09-15,0.0,0.0,0.0,0.0,497540000.0,0.0
1983-09-16,0.0,0.0,0.0,0.0,699080000.0,0.0
1983-09-19,0.0,0.0,0.0,0.0,614800000.0,0.0
1983-09-20,0.0,0.0,0.0,0.0,725860000.0,0.0
1983-09-21,0.0,0.0,0.0,0.0,744000000.0,0.0
